Nº BO;FATO;FATO AGRUPADO;BAIRRO DO FATO;UF DO FATO;MUNICÍPIO DO FATO;CÓDIGO IBGE;ANO DO FATO;DATA DO FATO;HORA DO FATO;ENVOLVIMENTO;SEXO;NACIONALIDADE;ESCOLARIDADE;COR/RAÇA;IDADE NO FATO
321/2023 - DP-RIO BRILHANTE;FEMINICIDIO MAJORADO, SE PRATICADO NA PRESENÇA DE DESCENDENTE OU DE ASCENDENTE DA VITIMA - REVOGADO;FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS, PROJETO ACOLHIDA;CENTRO;MS;RIO BRILHANTE;5007208;2023;30/03/2023;09:30:00;AUTOR;MASCULINO;BRASILEIRO(A);FUNDAMENTAL INCOMPLETO;PARDA;42.0
388/2023 - DP-RIBAS RIO PARDO;FEMINICIDIO - REVOGADO;FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS, PROJETO ACOLHIDA;VILA JABOUR;MS;RIBAS DO RIO PARDO;5007109;2023;19/03/2023;12:35:00;AUTOR;MASCULINO;BRASILEIRO(A);FUNDAMENTAL INCOMPLETO;PARDA;25.0
388/2023 - DP-RIBAS RIO PARDO;FEMINICIDIO - REVOGADO;FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS, PROJETO ACOLHIDA;VILA JABOUR;MS;RIBAS DO RIO PARDO;5007109;2023;19/03/2023;12:35:00;VÍTIMA;FEMININO;BRASILEIRO(A);FUNDAMENTAL INCOMPLETO;PARDA;28.0
1376/2023 - 1DEAM;HOMICIDIO QUALIFICADO POR MOTIVO FUTIL;HOMICIDIO DOLOSO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS, PROJETO ACOLHIDA, FATOS TIPICOS QUE RESULTAM EM MORTE;NOVA LIMA;MS;CAMPO GRANDE;5002704;2023;28/02/2023;11:58:00;AUTOR;MASCULINO;BRASILEIRO(A);MEDIO COMPLETO;PARDA;52.0
1376/2023 - 1DEAM;HOMICIDIO QUALIFICADO POR MOTIVO FUTIL;HOMICIDIO DOLOSO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS, PROJETO ACOLHIDA, FATOS TIPICOS QUE RESULTAM EM MORTE;NOVA LIMA;MS;CAMPO GRANDE;5002704;2023;28/02/2023;11:58:00;VÍTIMA;FEMININO;BRASILEIRO(A);FUNDAMENTAL COMPLETO;BRANCA;49.0
1376/2023 - 1DEAM;FEMINICIDIO - REVOGADO;FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS, PROJETO ACOLHIDA;NOVA LIMA;MS;CAMPO GRANDE;5002704;2023;28/02/2023;11:58:00;AUTOR;MASCULINO;BRASILEIRO(A);MEDIO COMPLETO;PARDA;52.0
1376/2023 - 1DEAM;FEMINICIDIO - REVOGADO;FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS, PROJETO ACOLHIDA;NOVA LIMA;MS;CAMPO GRANDE;5002704;2023;28/02/2023;11:58:00;VÍTIMA;FEMININO;BRASILEIRO(A);FUNDAMENTAL COMPLETO;BRANCA;49.0
158/2023 - DP-IVINHEMA;FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR REVOGADO;VIOLENCIA DOMESTICA, FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS, PROJETO ACOLHIDA;VITORIA;MS;IVINHEMA;5004700;2023;04/02/2023;19:00:00;AUTOR;MASCULINO;BRASILEIRO(A);FUNDAMENTAL COMPLETO;N/I;33.0
158/2023 - DP-IVINHEMA;FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR REVOGADO;VIOLENCIA DOMESTICA, FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS, PROJETO ACOLHIDA;VITORIA;MS;IVINHEMA;5004700;2023;04/02/2023;19:00:00;VÍTIMA;FEMININO;BRASILEIRO(A);FUNDAMENTAL INCOMPLETO;BRANCA;48.0
208/2023 - DP-SIDROLANDIA;FEMINICIDIO - REVOGADO;FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS, PROJETO ACOLHIDA;SAO BENTO;MS;SIDROLÂNDIA;5007901;2023;24/01/2023;12:27:00;AUTOR;MASCULINO;ESTRANGEIRO(A);MEDIO COMPLETO;N/I;28.0
208/2023 - DP-SIDROLANDIA;FEMINICIDIO - REVOGADO;FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS, PROJETO ACOLHIDA;SAO BENTO;MS;SIDROLÂNDIA;5007901;2023;24/01/2023;12:27:00;VÍTIMA;FEMININO;ESTRANGEIRO(A);N/I;N/I;23.0
276/2023 - 1DEAM;FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR REVOGADO;VIOLENCIA DOMESTICA, FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS, PROJETO ACOLHIDA;SAO FRANCISCO;MS;CAMPO GRANDE;5002704;2023;13/01/2023;16:40:00;AUTOR;MASCULINO;BRASILEIRO(A);ALFABETIZADO;PARDA;41.0
276/2023 - 1DEAM;FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR REVOGADO;VIOLENCIA DOMESTICA, FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS, PROJETO ACOLHIDA;SAO FRANCISCO;MS;CAMPO GRANDE;5002704;2023;13/01/2023;16:40:00;VÍTIMA;FEMININO;BRASILEIRO(A);FUNDAMENTAL COMPLETO;PARDA;49.0
5729/2022 - 1DP-CORUMBA;HOMICIDIO QUALIFICADO POR MOTIVO FUTIL;HOMICIDIO DOLOSO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS, PROJETO ACOLHIDA, FATOS TIPICOS QUE RESULTAM EM MORTE;AEROPORTO;MS;CORUMBÁ;5003207;2022;31/12/2022;17:20:00;AUTOR;MASCULINO;BRASILEIRO(A);FUNDAMENTAL INCOMPLETO;PARDA;36.0
5729/2022 - 1DP-CORUMBA;HOMICIDIO QUALIFICADO POR MOTIVO FUTIL;HOMICIDIO DOLOSO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS, PROJETO ACOLHIDA, FATOS TIPICOS QUE RESULTAM EM MORTE;AEROPORTO;MS;CORUMBÁ;5003207;2022;31/12/2022;17:20:00;VÍTIMA;FEMININO;BRASILEIRO(A);N/I;PARDA;35.0
5729/2022 - 1DP-CORUMBA;HOMICIDIO QUALIFICADO PELA TRAICAO, DE EMBOSCADA, OU MEDIANTE DISSIMULACAO OU OUTRO RECURSO QUE DIFICULTE OU TORNE IMPOSSIVEL A DEFESA DO OFENDIDO;HOMICIDIO DOLOSO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS, PROJETO ACOLHIDA, FATOS TIPICOS QUE RESULTAM EM MORTE;AEROPORTO;MS;CORUMBÁ;5003207;2022;31/12/2022;17:20:00;AUTOR;MASCULINO;BRASILEIRO(A);FUNDAMENTAL INCOMPLETO;PARDA;36.0
5729/2022 - 1DP-CORUMBA;HOMICIDIO QUALIFICADO PELA TRAICAO, DE EMBOSCADA, OU MEDIANTE DISSIMULACAO OU OUTRO RECURSO QUE DIFICULTE OU TORNE IMPOSSIVEL A DEFESA DO OFENDIDO;HOMICIDIO DOLOSO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS, PROJETO ACOLHIDA, FATOS TIPICOS QUE RESULTAM EM MORTE;AEROPORTO;MS;CORUMBÁ;5003207;2022;31/12/2022;17:20:00;VÍTIMA;FEMININO;BRASILEIRO(A);N/I;PARDA;35.0
5729/2022 - 1DP-CORUMBA;FEMINICIDIO - REVOGADO;FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS, PROJETO ACOLHIDA;AEROPORTO;MS;CORUMBÁ;5003207;2022;31/12/2022;17:20:00;AUTOR;MASCULINO;BRASILEIRO(A);FUNDAMENTAL INCOMPLETO;PARDA;36.0
5729/2022 - 1DP-CORUMBA;FEMINICIDIO - REVOGADO;FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS, PROJETO ACOLHIDA;AEROPORTO;MS;CORUMBÁ;5003207;2022;31/12/2022;17:20:00;VÍTIMA;FEMININO;BRASILEIRO(A);N/I;PARDA;35.0
8334/2022 - 1DEAM;FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR REVOGADO;VIOLENCIA DOMESTICA, FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS, PROJETO ACOLHIDA;JARDIM COLUMBIA;MS;CAMPO GRANDE;5002704;2022;21/12/2022;06:00:00;VÍTIMA;FEMININO;BRASILEIRO(A);N/I;PARDA;28.0
225/2022 - DP-JAPORA;FEMINICIDIO - REVOGADO;FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS, PROJETO ACOLHIDA;ZONA RURAL;MS;JAPORÃ;5004809;2022;15/12/2022;15:30:00;VÍTIMA;FEMININO;ESTRANGEIRO(A);ALFABETIZADO;N/I;67.0
225/2022 - DP-JAPORA;FEMINICIDIO MAJORADO, SE PRATICADO NA PRESENÇA DE DESCENDENTE OU DE ASCENDENTE DA VITIMA - REVOGADO;FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS, PROJETO ACOLHIDA;ZONA RURAL;MS;JAPORÃ;5004809;2022;15/12/2022;15:30:00;VÍTIMA;FEMININO;ESTRANGEIRO(A);ALFABETIZADO;N/I;67.0
3191/2022 - 6DP-CG;FEMINICIDIO, MENOSPREZO OU DISCRIMINAÇAO DE MULHER - REVOGADO;FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS, PROJETO ACOLHIDA;LEBLON;MS;CAMPO GRANDE;5002704;2022;15/12/2022;06:10:00;AUTOR;MASCULINO;BRASILEIRO(A);FUNDAMENTAL COMPLETO;PARDA;31.0
3191/2022 - 6DP-CG;FEMINICIDIO, MENOSPREZO OU DISCRIMINAÇAO DE MULHER - REVOGADO;FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS, PROJETO ACOLHIDA;LEBLON;MS;CAMPO GRANDE;5002704;2022;15/12/2022;06:10:00;VÍTIMA;MASCULINO;BRASILEIRO(A);N/I;PARDA;22.0
3892/2022 - DEPAC-TL;FEMINICIDIO, MENOSPREZO OU DISCRIMINAÇAO DE MULHER - REVOGADO;FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS, PROJETO ACOLHIDA;INTERLAGOS;MS;TRÊS LAGOAS;5008305;2022;09/12/2022;19:00:00;AUTOR;MASCULINO;BRASILEIRO(A);FUNDAMENTAL COMPLETO;N/I;37.0
3892/2022 - DEPAC-TL;FEMINICIDIO, MENOSPREZO OU DISCRIMINAÇAO DE MULHER - REVOGADO;FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS, PROJETO ACOLHIDA;INTERLAGOS;MS;TRÊS LAGOAS;5008305;2022;09/12/2022;19:00:00;VÍTIMA;MASCULINO;BRASILEIRO(A);FUNDAMENTAL COMPLETO;PARDA;46.0
7758/2022 - 1DEAM;FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR REVOGADO;VIOLENCIA DOMESTICA, FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS, PROJETO ACOLHIDA;CENTRO;MS;CAMPO GRANDE;5002704;2022;27/11/2022;20:30:00;AUTOR;MASCULINO;BRASILEIRO(A);ALFABETIZADO;PARDA;39.0
7758/2022 - 1DEAM;FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR REVOGADO;VIOLENCIA DOMESTICA, FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS, PROJETO ACOLHIDA;CENTRO;MS;CAMPO GRANDE;5002704;2022;27/11/2022;20:30:00;VÍTIMA;FEMININO;BRASILEIRO(A);MEDIO COMPLETO;BRANCA;55.0
7582/2022 - 1DEAM;FEMINICIDIO - REVOGADO;FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS, PROJETO ACOLHIDA;JARDIM NOROESTE;MS;CAMPO GRANDE;5002704;2022;20/11/2022;09:00:00;AUTOR;MASCULINO;BRASILEIRO(A);FUNDAMENTAL COMPLETO;N/I;56.0
7582/2022 - 1DEAM;FEMINICIDIO - REVOGADO;FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS, PROJETO ACOLHIDA;JARDIM NOROESTE;MS;CAMPO GRANDE;5002704;2022;20/11/2022;09:00:00;VÍTIMA;MASCULINO;BRASILEIRO(A);MEDIO COMPLETO;PARDA;37.0
7406/2022 - 1DEAM;ESTUPRO (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, ESTUPRO, FATOS TIPICOS;JARDIM CENTRO OESTE;MS;CAMPO GRANDE;5002704;2022;13/11/2022;03:00:00;VÍTIMA;FEMININO;BRASILEIRO(A);SUPERIOR COMPLETO;PARDA;42.0
7406/2022 - 1DEAM;FEMINICIDIO - REVOGADO;FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS, PROJETO ACOLHIDA;JARDIM CENTRO OESTE;MS;CAMPO GRANDE;5002704;2022;13/11/2022;03:00:00;AUTOR;MASCULINO;BRASILEIRO(A);MEDIO INCOMPLETO;PARDA;39.0
7406/2022 - 1DEAM;FEMINICIDIO - REVOGADO;FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS, PROJETO ACOLHIDA;JARDIM CENTRO OESTE;MS;CAMPO GRANDE;5002704;2022;13/11/2022;03:00:00;VÍTIMA;FEMININO;BRASILEIRO(A);SUPERIOR COMPLETO;PARDA;42.0
617/2022 - DP-TERENOS;FEMINICIDIO - REVOGADO;FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS, PROJETO ACOLHIDA;;MS;TERENOS;5008008;2022;30/10/2022;07:00:00;AUTOR;MASCULINO;BRASILEIRO(A);N/I;BRANCA;42.0
617/2022 - DP-TERENOS;FEMINICIDIO - REVOGADO;FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS, PROJETO ACOLHIDA;;MS;TERENOS;5008008;2022;30/10/2022;07:00:00;VÍTIMA;FEMININO;BRASILEIRO(A);N/I;N/I;34.0
2186/2022 - 1DP-PONTA PORÃ;FEMINICIDIO - REVOGADO;FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS, PROJETO ACOLHIDA;ZONA RURAL;MS;PONTA PORÃ;5006606;2022;18/10/2022;23:00:00;AUTOR;MASCULINO;BRASILEIRO(A);FUNDAMENTAL COMPLETO;N/I;46.0
2186/2022 - 1DP-PONTA PORÃ;FEMINICIDIO - REVOGADO;FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS, PROJETO ACOLHIDA;ZONA RURAL;MS;PONTA PORÃ;5006606;2022;18/10/2022;23:00:00;VÍTIMA;FEMININO;BRASILEIRO(A);FUNDAMENTAL INCOMPLETO;BRANCA;26.0
6266/2022 - 1DEAM;HOMICIDIO SIMPLES NA FORMA TENTADA (VIOLENCIA DOMESTICA);HOMICIDIO DOLOSO NA FORMA TENTADA, VIOLENCIA DOMESTICA, FATOS TIPICOS;JARDIM CORCOVADO;MS;CAMPO GRANDE;5002704;2022;23/09/2022;18:40:00;AUTOR;MASCULINO;BRASILEIRO(A);FUNDAMENTAL INCOMPLETO;N/I;54.0
6266/2022 - 1DEAM;HOMICIDIO SIMPLES NA FORMA TENTADA (VIOLENCIA DOMESTICA);HOMICIDIO DOLOSO NA FORMA TENTADA, VIOLENCIA DOMESTICA, FATOS TIPICOS;JARDIM CORCOVADO;MS;CAMPO GRANDE;5002704;2022;23/09/2022;18:40:00;VÍTIMA;FEMININO;BRASILEIRO(A);N/I;PARDA;29.0
6266/2022 - 1DEAM;FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR REVOGADO;VIOLENCIA DOMESTICA, FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS, PROJETO ACOLHIDA;JARDIM CORCOVADO;MS;CAMPO GRANDE;5002704;2022;23/09/2022;18:40:00;AUTOR;MASCULINO;BRASILEIRO(A);FUNDAMENTAL INCOMPLETO;N/I;54.0
6266/2022 - 1DEAM;FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR REVOGADO;VIOLENCIA DOMESTICA, FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS, PROJETO ACOLHIDA;JARDIM CORCOVADO;MS;CAMPO GRANDE;5002704;2022;23/09/2022;18:40:00;VÍTIMA;FEMININO;BRASILEIRO(A);N/I;N/I;48.0
5643/2022 - DEPAC-DDOS;FEMINICIDIO, MENOSPREZO OU DISCRIMINAÇAO DE MULHER - REVOGADO;FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS, PROJETO ACOLHIDA;;MS;DOURADOS;5003702;2022;11/09/2022;17:36:00;AUTOR;MASCULINO;BRASILEIRO(A);FUNDAMENTAL INCOMPLETO;N/I;17.0
5643/2022 - DEPAC-DDOS;FEMINICIDIO, MENOSPREZO OU DISCRIMINAÇAO DE MULHER - REVOGADO;FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS, PROJETO ACOLHIDA;;MS;DOURADOS;5003702;2022;11/09/2022;17:36:00;VÍTIMA;MASCULINO;BRASILEIRO(A);N/I;N/I;13.0
978/2022 - DP-SÃO GABRIEL;FEMINICIDIO - REVOGADO;FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS, PROJETO ACOLHIDA;CENTRO;MS;SÃO GABRIEL DO OESTE;5007695;2022;07/09/2022;10:00:00;AUTOR;MASCULINO;BRASILEIRO(A);FUNDAMENTAL INCOMPLETO;BRANCA;20.0
978/2022 - DP-SÃO GABRIEL;FEMINICIDIO - REVOGADO;FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS, PROJETO ACOLHIDA;CENTRO;MS;SÃO GABRIEL DO OESTE;5007695;2022;07/09/2022;10:00:00;VÍTIMA;FEMININO;BRASILEIRO(A);MEDIO INCOMPLETO;BRANCA;20.0
1111/2022 - DP-AMAMBAI;FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR REVOGADO;VIOLENCIA DOMESTICA, FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS, PROJETO ACOLHIDA;;MS;AMAMBAI;5000609;2022;05/09/2022;17:00:00;AUTOR;MASCULINO;BRASILEIRO(A);NAO ALFABETIZADO;PARDA;59.0
1111/2022 - DP-AMAMBAI;FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR REVOGADO;VIOLENCIA DOMESTICA, FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS, PROJETO ACOLHIDA;;MS;AMAMBAI;5000609;2022;05/09/2022;17:00:00;VÍTIMA;FEMININO;BRASILEIRO(A);N/I;N/I;58.0
930/2022 - DP-AMAMBAI;FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR REVOGADO;VIOLENCIA DOMESTICA, FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS, PROJETO ACOLHIDA;;MS;AMAMBAI;5000609;2022;02/08/2022;16:30:00;AUTOR;MASCULINO;BRASILEIRO(A);FUNDAMENTAL INCOMPLETO;PARDA;30.0
930/2022 - DP-AMAMBAI;FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR REVOGADO;VIOLENCIA DOMESTICA, FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS, PROJETO ACOLHIDA;;MS;AMAMBAI;5000609;2022;02/08/2022;16:30:00;VÍTIMA;FEMININO;BRASILEIRO(A);N/I;PARDA;29.0
834/2022 - 2DP-DOURADOS;HOMICIDIO QUALIFICADO COM EMPREGO DE VENENO, FOGO, EXPLOSIVO, ASFIXIA, TORTURA OU OUTRO MEIO INSIDIOSO;HOMICIDIO DOLOSO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS, PROJETO ACOLHIDA, FATOS TIPICOS QUE RESULTAM EM MORTE;;MS;DOURADOS;5003702;2022;01/08/2022;09:38:00;AUTOR;FEMININO;BRASILEIRO(A);ALFABETIZADO;PARDA;26.0
834/2022 - 2DP-DOURADOS;HOMICIDIO QUALIFICADO COM EMPREGO DE VENENO, FOGO, EXPLOSIVO, ASFIXIA, TORTURA OU OUTRO MEIO INSIDIOSO;HOMICIDIO DOLOSO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS, PROJETO ACOLHIDA, FATOS TIPICOS QUE RESULTAM EM MORTE;;MS;DOURADOS;5003702;2022;01/08/2022;09:38:00;VÍTIMA;FEMININO;BRASILEIRO(A);N/I;N/I;7.0
834/2022 - 2DP-DOURADOS;FEMINICIDIO - REVOGADO;FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS, PROJETO ACOLHIDA;;MS;DOURADOS;5003702;2022;01/08/2022;09:38:00;AUTOR;FEMININO;BRASILEIRO(A);ALFABETIZADO;PARDA;26.0
834/2022 - 2DP-DOURADOS;FEMINICIDIO - REVOGADO;FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS, PROJETO ACOLHIDA;;MS;DOURADOS;5003702;2022;01/08/2022;09:38:00;VÍTIMA;FEMININO;BRASILEIRO(A);N/I;N/I;7.0
5020/2022 - 1DEAM;FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR REVOGADO;VIOLENCIA DOMESTICA, FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS, PROJETO ACOLHIDA;VILA SILVIA REGINA;MS;CAMPO GRANDE;5002704;2022;28/07/2022;07:00:00;AUTOR;MASCULINO;BRASILEIRO(A);FUNDAMENTAL INCOMPLETO;AMARELA;47.0
5020/2022 - 1DEAM;FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR REVOGADO;VIOLENCIA DOMESTICA, FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS, PROJETO ACOLHIDA;VILA SILVIA REGINA;MS;CAMPO GRANDE;5002704;2022;28/07/2022;07:00:00;VÍTIMA;FEMININO;BRASILEIRO(A);MEDIO INCOMPLETO;PARDA;45.0
4880/2022 - 1DEAM;FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR REVOGADO;VIOLENCIA DOMESTICA, FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS, PROJETO ACOLHIDA;CENTRO;MS;ROCHEDO;5007505;2022;21/07/2022;14:00:00;VÍTIMA;FEMININO;BRASILEIRO(A);FUNDAMENTAL INCOMPLETO;PARDA;27.0
4880/2022 - 1DEAM;FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR, NA FORMA TENTADA REVOGADO;VIOLENCIA DOMESTICA, FATOS TIPICOS, FEMINICIDIO NA FORMA TENTADA;CENTRO;MS;ROCHEDO;5007505;2022;21/07/2022;14:00:00;VÍTIMA;FEMININO;BRASILEIRO(A);FUNDAMENTAL INCOMPLETO;PARDA;27.0
2693/2022 - 1DP-CORUMBA;FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR REVOGADO;VIOLENCIA DOMESTICA, FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS, PROJETO ACOLHIDA;POPULAR NOVA;MS;CORUMBÁ;5003207;2022;22/06/2022;00:35:00;AUTOR;MASCULINO;BRASILEIRO(A);MEDIO INCOMPLETO;PARDA;33.0
2693/2022 - 1DP-CORUMBA;FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR REVOGADO;VIOLENCIA DOMESTICA, FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS, PROJETO ACOLHIDA;POPULAR NOVA;MS;CORUMBÁ;5003207;2022;22/06/2022;00:35:00;VÍTIMA;FEMININO;BRASILEIRO(A);MEDIO COMPLETO;PARDA;28.0
3649/2022 - DEPAC-DDOS;FEMINICIDIO - REVOGADO;FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS, PROJETO ACOLHIDA;;MS;DOURADOS;5003702;2022;16/06/2022;02:30:00;AUTOR;MASCULINO;BRASILEIRO(A);N/I;PARDA;45.0
3649/2022 - DEPAC-DDOS;FEMINICIDIO - REVOGADO;FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS, PROJETO ACOLHIDA;;MS;DOURADOS;5003702;2022;16/06/2022;02:30:00;VÍTIMA;FEMININO;BRASILEIRO(A);N/I;PARDA;38.0
760/2022 - DP-COSTA RICA;FEMINICIDIO - REVOGADO;FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS, PROJETO ACOLHIDA;;MS;COSTA RICA;5003256;2022;14/06/2022;00:00:00;AUTOR;MASCULINO;BRASILEIRO(A);FUNDAMENTAL COMPLETO;N/I;61.0
760/2022 - DP-COSTA RICA;FEMINICIDIO - REVOGADO;FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS, PROJETO ACOLHIDA;;MS;COSTA RICA;5003256;2022;14/06/2022;00:00:00;VÍTIMA;FEMININO;BRASILEIRO(A);N/I;PARDA;49.0
208/2022 - DAM-PONTA PORÃ;FEMINICIDIO - REVOGADO;FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS, PROJETO ACOLHIDA;RESIDENCIAL PONTA PORA HUM;MS;PONTA PORÃ;5006606;2022;08/06/2022;04:00:00;AUTOR;MASCULINO;BRASILEIRO(A);FUNDAMENTAL INCOMPLETO;PARDA;68.0
208/2022 - DAM-PONTA PORÃ;FEMINICIDIO - REVOGADO;FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS, PROJETO ACOLHIDA;RESIDENCIAL PONTA PORA HUM;MS;PONTA PORÃ;5006606;2022;08/06/2022;04:00:00;VÍTIMA;FEMININO;BRASILEIRO(A);NAO ALFABETIZADO;PARDA;40.0
742/2022 - 4DP-CG;ESTUPRO, SE DA CONDUTA RESULTA LESAO CORPORAL DE NATUREZA GRAVE OU SE A VITIMA É MENOR DE 18 (DEZOITO) OU MAIOR DE 14 (CATORZE) ANOS;ESTUPRO, PEDOFILIA, FATOS TIPICOS;TIRADENTES;MS;CAMPO GRANDE;5002704;2022;06/06/2022;14:00:00;AUTOR;MASCULINO;BRASILEIRO(A);FUNDAMENTAL INCOMPLETO;PRETA;33.0
